QID Code,Domain,Department,Category,Cluster,Question Text,Response Type,Trigger Points,Is Universal
AR_01,General,AI Engineering,agents_and_agent_orchestration,Cluster 5 — Operational & Infrastructure Risk,Do you have a strategy for token expiry versus long-running AI tasks?,Yes | No | Partial | Not Applicable,,0
AR_250,General,Cybersecurity,ai_system_security_adversarial_risk,Cluster 5 — Operational & Infrastructure Risk,"Are adversarial testing, red-teaming, abuse-case simulation, or stress testing exercises conducted prior to deployment and periodically thereafter — proportionate to system risk classification — to evaluate robustness against manipulation, prompt injection, data poisoning, and adversarial misuse; and are findings formally documented and remediated?","Yes – Conducted Proportionate to Risk, Findings Documented & Remediated | Partial – Conducted for Some Systems Only or Findings Not Formally Remediated | No – Not Conducted",,
AR_251,General,AI Engineering,mlops_model_operations_management,Cluster 5 — Operational & Infrastructure Risk,"Upon formal retirement of an AI system, is governance approval obtained and documented prior to decommissioning — covering retirement rationale, residual risk implications, stakeholder impact, and confirmation that downstream dependencies have been identified and transition plans agreed?",Yes – Formal Governance Approval with Full Documentation Prior to Decommissioning | Partial – Approval Obtained but Assessment Scope Incomplete or Not Documented | No – No Governance Approval for Retirement,,
AR_252,General,Data & Privacy,data_governance_quality_lineage_enterprise,"Cluster 2 — Data, Privacy & Information Assets","Upon AI system retirement, are model artifacts securely archived or deleted in accordance with documented retention schedules, training and operational datasets disposed of in compliance with legal and cross-jurisdictional obligations, API endpoints and credentials formally revoked, and downstream system dependencies identified and assessed to prevent operational disruption?",Yes – All Retirement Controls Fully Applied & Documented | Partial – Some Controls Missing or Inconsistently Applied | No – Retirement Data Controls Not Defined,,
AR_253,General,Governance & Compliance,policies_procedures_documentation,"Cluster 4 — Governance, Compliance & Legal","Does the organization formally determine and document what AI system technical documentation must be prepared, maintained, and disclosed to defined categories of interested parties — including controlled disclosure procedures, format standards, version control requirements, and access authorization criteria?","Yes – Fully Defined, Documented & Governed | Partial – Partially Defined or Inconsistently Applied Across Systems | No – Not Formally Defined",,
AR_254,General,Governance & Compliance,audit_assurance_review,"Cluster 4 — Governance, Compliance & Legal","Are AI system event logging requirements formally defined across the lifecycle — covering log content scope, integrity protection mechanisms, retention duration, access controls, and log completeness — with periodic independent review to confirm logging remains accurate, complete, and tamper-evident?",Yes – Logging Requirements Fully Defined & Periodically Reviewed for Completeness | Partial – Requirements Defined but Review Gaps or Scope Deficiencies Exist | No – Not Formally Defined,,
AR_255,General,Data & Privacy,data_governance_quality_lineage_enterprise,"Cluster 2 — Data, Privacy & Information Assets","Has the organization formally defined and implemented an AI-specific data management process covering all lifecycle stages — with formally assigned data asset ownership (data stewards, model owners, control functions) and differentiated governance controls for training data, validation data, operational inference data, and repurposed operational data?","Yes – Process Established, Ownership Formally Assigned & Data Categories Differentiated | Partial – Process Exists but Ownership Assignments or Data Category Controls Inadequate | No – No Formal AI Data Management Process",,
AR_256,General,Data & Privacy,data_governance_quality_lineage_enterprise,"Cluster 2 — Data, Privacy & Information Assets","Has the organization defined formal criteria for AI data acquisition covering legal permissibility, licensing, privacy compliance, intellectual property rights, representativeness, and bias exposure — and for externally sourced or third-party data, does it document provenance, contractual restrictions, permitted uses, and risk assessments prior to integration into AI workflows?",Yes – Formal Criteria Defined & External Data Fully Assessed Before Integration | Partial – Criteria Exist but External Data Assessment Is Incomplete or Inconsistently Applied | No – No Formal Acquisition Criteria,,
AR_257,General,Data & Privacy,data_governance_quality_lineage_enterprise,"Cluster 2 — Data, Privacy & Information Assets","Has the organization defined measurable data quality requirements for AI systems — covering accuracy, completeness, representativeness, and bias thresholds — implemented validation mechanisms to verify that data meets these thresholds before use, and established a formal escalation process when data fails quality checks?","Yes – Requirements Defined, Validation Implemented & Escalation Process Formally Established | Partial – Requirements Defined but Validation Mechanisms or Escalation Process Incomplete | No – No Formal Data Quality Requirements",,
AR_258,General,Data & Privacy,data_governance_quality_lineage_enterprise,"Cluster 2 — Data, Privacy & Information Assets","Has the organization defined a lifecycle-based data provenance process — recording origin, transformations, labeling methods, preprocessing steps, version history, and usage across model iterations — and is this process technically enforced through system-level logging, metadata tagging, or data lineage tooling rather than relying on manual documentation alone?",Yes – Provenance Process Defined & Technically Enforced End-to-End | Partial – Process Defined but Relies Substantially on Manual Documentation | No – No Provenance Process,,
AR_259,General,Data & Privacy,data_governance_quality_lineage_enterprise,"Cluster 2 — Data, Privacy & Information Assets","Has the organization defined formal criteria for AI data preparation methods, evaluated preparation activities for unintended impacts — including bias amplification and privacy risk — and established documented reproducibility capability for the full data preparation pipeline, such that preparation steps can be reconstructed for audit or model retraining?","Yes – Criteria Defined, Impact Evaluation Conducted & Pipeline Fully Reproducible | Partial – Some Elements Missing or Inconsistently Applied | No – No Formal Data Preparation Governance",,
AR_260,General,Data & Privacy,data_governance_quality_lineage_enterprise,"Cluster 2 — Data, Privacy & Information Assets","Has the organization established a formal AI data classification framework that categorises datasets by sensitivity and risk criticality, with data handling controls — including access restriction, encryption, masking, and monitoring — applied proportionally to each classification level?",Yes – Framework in Place & Proportional Controls Consistently Applied | Partial – Framework Exists but Controls Not Fully Proportional or Consistently Enforced | No – No Data Classification Framework,,
